Index,product_index,product_type,product_name,prodect_brand,price,avg_rating,total_comment,seller,website
139,694759712,Laptop,RAZER BLADE STEALTH 13.3 I7/16GB/512GB RZ09-01963E32-R341 遊戲手提電腦,RAZER,13999.0,0.0,2,香港蘇寧,https://product.hksuning.com/0000000000/694759712.html
140,10964123956,Laptop,Apple Macbook Pro with Touch Bar 13 2.4GHz I5 512GB Space Gray MV972ZP/A 手提電腦,Apple,14945.0,0.0,74,香港蘇寧,https://product.hksuning.com/0000000000/10964123956.html
141,10970331810,Laptop,HUAWEI MATEBOOK13 I7/8GB/512GB/GREY 手提電腦,HUAWEI,8198.0,0.0,145,香港蘇寧,https://product.hksuning.com/0000000000/10970331810.html
142,10555845058,Laptop,Apple MacBook Pro 13 2.3GHz i5 256GB 手提電腦,Apple,12888.0,0.0,389,香港蘇寧,https://product.hksuning.com/0000000000/10555845058.html
143,624902161,Laptop,Apple Macbook Pro 13 2.3GHz i5 128GB Silver MPXR2ZP/A,Apple,9388.0,0.0,401,香港蘇寧,https://product.hksuning.com/0000000000/624902161.html
144,624902162,Laptop,Apple MacBook Pro 13 2.3GHz i5 256GB 手提電腦,Apple,10798.0,0.0,453,香港蘇寧,https://product.hksuning.com/0000000000/624902162.html
145,675174484,Laptop,HP PAVILION GAMING 15 手提電腦,HP,11999.0,0.0,14,香港蘇寧,https://product.hksuning.com/0000000000/675174484.html
146,10594811399,Mobile Phone,LG K11+ 智能手機 藍色,LG,1598.0,0.0,16,香港蘇寧,https://product.hksuning.com/0000000000/10594811399.html
147,10903483769,Mobile Phone,SAMSUNG GALAXY S10 智能手機 8+512GB 幻鑽黑,SAMSUNG,6698.0,0.0,79,香港蘇寧,https://product.hksuning.com/0000000000/10903483769.html
148,11008663850,Mobile Phone,HONOR View 20 8+256GB 智能手機 幻影藍,HONOR,3499.0,0.0,3,香港蘇寧,https://product.hksuning.com/0000000000/11008663850.html
149,10594811400,Mobile Phone,LG K11+ 智能手機 金色,LG,1598.0,0.0,13,香港蘇寧,https://product.hksuning.com/0000000000/10594811400.html
150,11356500071,Mobile Phone,APPLE IPHONE 11 64GB 手機 紅色,APPLE,5999.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500071.html
151,11314878283,Mobile Phone,SAMSUNG Note10 手機 8GB+256GB 幻光,SAMSUNG,6998.0,0.0,19,香港蘇寧,https://product.hksuning.com/0000000000/11314878283.html
152,11356505301,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 太空灰,APPLE,9899.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505301.html
153,10748547461,Mobile Phone,NOKIA 8.1 智能手機 鋼銀色,NOKIA,1999.0,0.0,30,香港蘇寧,https://product.hksuning.com/0000000000/10748547461.html
154,10877830653,Mobile Phone,NOKIA 9 PUREVIEW 手機 藍色,NOKIA,3998.0,0.0,37,香港蘇寧,https://product.hksuning.com/0000000000/10877830653.html
155,11356505303,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 銀色,APPLE,9899.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505303.html
156,10674060098,Mobile Phone,HUAWEI MATE 20 PRO 手機 綠色,HUAWEI,5988.0,0.0,490,香港蘇寧,https://product.hksuning.com/0000000000/10674060098.html
157,10584849441,Mobile Phone,APPLE IPHONE XR 64GB 手機 紅色,APPLE,5199.0,0.0,458,香港蘇寧,https://product.hksuning.com/0000000000/10584849441.html
158,10903483880,Mobile Phone,SAMSUNG GALAXY S10 智能手機 8+128GB 幻鑽黑,SAMSUNG,5298.0,0.0,501,香港蘇寧,https://product.hksuning.com/0000000000/10903483880.html
159,10674060100,Mobile Phone,HUAWEI MATE 20 PRO 手機 極光色,HUAWEI,5988.0,0.0,504,香港蘇寧,https://product.hksuning.com/0000000000/10674060100.html
160,10903483881,Mobile Phone,SAMSUNG GALAXY S10 智能手機 8+128GB 幻鑽綠,SAMSUNG,5298.0,0.0,447,香港蘇寧,https://product.hksuning.com/0000000000/10903483881.html
161,11020212664,Mobile Phone,HUAWEI P30 LITE 6+128GB 智能手機 藍色,HUAWEI,2388.0,0.0,384,香港蘇寧,https://product.hksuning.com/0000000000/11020212664.html
162,11356505306,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 金色,APPLE,9899.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505306.html
163,11020212665,Mobile Phone,HUAWEI P30 LITE 6+128GB 智能手機 白色,HUAWEI,2388.0,0.0,176,香港蘇寧,https://product.hksuning.com/0000000000/11020212665.html
164,11314878289,Mobile Phone,SAMSUNG Note10 手機 8GB+256GB 幻白,SAMSUNG,6998.0,0.0,9,香港蘇寧,https://product.hksuning.com/0000000000/11314878289.html
165,11356505307,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 午夜綠色,APPLE,9899.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505307.html
166,10584849444,Mobile Phone,APPLE IPHONE XR 64GB 手機 黃色,APPLE,5199.0,0.0,96,香港蘇寧,https://product.hksuning.com/0000000000/10584849444.html
167,10584849382,Mobile Phone,APPLE IPHONE XS MAX 256GB 手機 金色,APPLE,9199.0,0.0,509,香港蘇寧,https://product.hksuning.com/0000000000/10584849382.html
168,10584849445,Mobile Phone,APPLE IPHONE XR 64GB 手機 橙色,APPLE,5199.0,0.0,182,香港蘇寧,https://product.hksuning.com/0000000000/10584849445.html
169,11308814750,Mobile Phone,SAMSUNG TAB S6 WIFI 6+128GB 平板電腦,SAMSUNG,5488.0,0.0,2,香港蘇寧,https://product.hksuning.com/0000000000/11308814750.html
170,10584849215,Mobile Phone,APPLE IPHONE XS 256GB 手機 金色,APPLE,8644.05,0.0,504,香港蘇寧,https://product.hksuning.com/0000000000/10584849215.html
171,10584849446,Mobile Phone,APPLE IPHONE XR 64GB 手機 藍色,APPLE,5199.0,0.0,261,香港蘇寧,https://product.hksuning.com/0000000000/10584849446.html
172,11362841977,Mobile Phone,HUAWEI NOVA 5T 手機 蘇音藍,HUAWEI,3088.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11362841977.html
173,10903483949,Mobile Phone,SAMSUNG GALAXY S10E 智能手機 6+128GB 幻鑽黑,SAMSUNG,4698.0,0.0,194,香港蘇寧,https://product.hksuning.com/0000000000/10903483949.html
174,11116894797,Mobile Phone,SAMSUNG SM-T510NZKETGY TAB A 10.1 平板電腦 黑色,SAMSUNG,1888.0,0.0,126,香港蘇寧,https://product.hksuning.com/0000000000/11116894797.html
175,10880925011,Mobile Phone,HUAWE Y7 PRO 2019 智能手機 黑色,HUAWE,1188.0,0.0,59,香港蘇寧,https://product.hksuning.com/0000000000/10880925011.html
176,11008663653,Mobile Phone,HONOR View 20 6+128GB 智能手機 魅海藍,HONOR,3499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11008663653.html
177,11356505270,Mobile Phone,APPLE IPHONE 11 128GB 手機 白色,APPLE,6499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505270.html
178,10880925012,Mobile Phone,HUAWEI Y7 PRO 2019 智能手機 藍色,HUAWEI,1188.0,0.0,57,香港蘇寧,https://product.hksuning.com/0000000000/10880925012.html
179,10903483741,Mobile Phone,SAMSUNG GALAXY S10+ 智能手機8+128GB 幻鑽白,SAMSUNG,6398.0,0.0,500,香港蘇寧,https://product.hksuning.com/0000000000/10903483741.html
180,10584849156,Mobile Phone,APPLE IPHONE XS 64GB 手機 太空灰,APPLE,7409.0,0.0,456,香港蘇寧,https://product.hksuning.com/0000000000/10584849156.html
181,10584849219,Mobile Phone,APPLE IPHONE XS 512GB 手機 太空灰,APPLE,10799.0,0.0,86,香港蘇寧,https://product.hksuning.com/0000000000/10584849219.html
182,10584849534,Mobile Phone,APPLE IPHONE XR 256GB 手機 黑色,APPLE,6499.0,0.0,473,香港蘇寧,https://product.hksuning.com/0000000000/10584849534.html
183,10880925013,Mobile Phone,HUAWEI Y7 PRO 2019 智能手機 紅色,HUAWEI,1188.0,0.0,39,香港蘇寧,https://product.hksuning.com/0000000000/10880925013.html
184,10903483742,Mobile Phone,SAMSUNG GALAXY S10+ 智能手機 8+128GB 幻鑽黑,SAMSUNG,6098.0,0.0,500,香港蘇寧,https://product.hksuning.com/0000000000/10903483742.html
185,11008663718,Mobile Phone,HONOR View 20 6+128GB 智能手機 幻夜黑,HONOR,3499.0,0.0,5,香港蘇寧,https://product.hksuning.com/0000000000/11008663718.html
186,11356505273,Mobile Phone,APPLE IPHONE 11 128GB 手機 紅色,APPLE,6499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505273.html
187,11356505336,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 太空灰,APPLE,10799.0,0.0,1,香港蘇寧,https://product.hksuning.com/0000000000/11356505336.html
188,10584849620,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 銀色,APPLE,12499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849620.html
189,10586383778,Mobile Phone,SAMSUNG GALAXY NOTE 9 512GB 手機 藍色,SAMSUNG,7312.0,0.0,216,香港蘇寧,https://product.hksuning.com/0000000000/10586383778.html
190,10584849307,Mobile Phone,APPLE IPHONE XS MAX 64GB 手機 太空灰,APPLE,8169.0,0.0,451,香港蘇寧,https://product.hksuning.com/0000000000/10584849307.html
191,10586383779,Mobile Phone,SAMSUNG GALAXY NOTE 9 512GB 手機紫色,SAMSUNG,7312.24,0.0,151,香港蘇寧,https://product.hksuning.com/0000000000/10586383779.html
192,10903483746,Mobile Phone,SAMSUNG GALAXY S10+ 智能手機 8+128GB 幻鑽綠,SAMSUNG,6098.0,0.0,491,香港蘇寧,https://product.hksuning.com/0000000000/10903483746.html
193,11193559937,Mobile Phone,SAMSUNG GALAXY A80 手機 8+128GB 魅光白,SAMSUNG,4098.0,0.0,7,香港蘇寧,https://product.hksuning.com/0000000000/11193559937.html
194,10584849539,Mobile Phone,APPLE IPHONE XR 256GB 手機 白色,APPLE,6499.0,0.0,413,香港蘇寧,https://product.hksuning.com/0000000000/10584849539.html
195,10584849623,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 金色,APPLE,12499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849623.html
196,10584849624,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 午夜綠色,APPLE,12499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849624.html
197,10548430151,Mobile Phone,LG G7 手機 64GB 藍色,LG,4398.0,0.0,18,香港蘇寧,https://product.hksuning.com/0000000000/10548430151.html
198,11026147262,Mobile Phone,VIVO Y91C 手機 黑,VIVO,1098.0,0.0,149,香港蘇寧,https://product.hksuning.com/0000000000/11026147262.html
199,10580005239,Mobile Phone,SAMSUNG SM-T835CZKLTGY BLACK TAB S4 256GB LTE【蘇寧9周年】,SAMSUNG,6288.0,0.0,27,香港蘇寧,https://product.hksuning.com/0000000000/10580005239.html
200,11228763764,Mobile Phone,SAMSUNG T290 GALAXY TAB A 8 32GB WIFI,SAMSUNG,988.0,0.0,57,香港蘇寧,https://product.hksuning.com/0000000000/11228763764.html
201,10584849629,Mobile Phone,APPLE IPHONE 8 128GB 手機 太空灰,APPLE,4311.02,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849629.html
202,11308814872,Mobile Phone,SAMSUNG TAB S6 WIFI 8+256GB 平板電腦,SAMSUNG,6188.0,0.0,4,香港蘇寧,https://product.hksuning.com/0000000000/11308814872.html
203,11314864616,Mobile Phone,SAMSUNG Note10+ 手機 12GB+512GB 幻黑,SAMSUNG,8998.0,0.0,35,香港蘇寧,https://product.hksuning.com/0000000000/11314864616.html
204,11314878266,Mobile Phone,SAMSUNG Note10 手機 8GB+256GB 幻黑,SAMSUNG,6998.0,0.0,12,香港蘇寧,https://product.hksuning.com/0000000000/11314878266.html
205,10583408737,Mobile Phone,HUAWEI NOVA 3I 手機 黑色,HUAWEI,1788.0,0.0,408,香港蘇寧,https://product.hksuning.com/0000000000/10583408737.html
206,10787520774,Mobile Phone,HUAWEI Y9 2019 智能手機 藍色,HUAWEI,1688.0,0.0,393,香港蘇寧,https://product.hksuning.com/0000000000/10787520774.html
207,11308814874,Mobile Phone,SAMSUNG TAB S6 LTE 8+256GB 平板電腦,SAMSUNG,6788.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11308814874.html
208,10583408739,Mobile Phone,HUAWEI NOVA 3I 手機 紫色,HUAWEI,1788.0,0.0,441,香港蘇寧,https://product.hksuning.com/0000000000/10583408739.html
209,11020212646,Mobile Phone,HUAWEI P30 PRO 8+256GB 智能手機 黑色,HUAWEI,5498.0,0.0,501,香港蘇寧,https://product.hksuning.com/0000000000/11020212646.html
210,10676500810,Mobile Phone,SAMSUNG GALAXY J4+ 手機 2+32GB 黑色,SAMSUNG,1208.0,0.0,339,香港蘇寧,https://product.hksuning.com/0000000000/10676500810.html
211,11356505310,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 銀色,APPLE,11599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505310.html
212,11020212648,Mobile Phone,HUAWEI P30 PRO 8+256GB 智能手機 天空之境,HUAWEI,5498.0,0.0,500,香港蘇寧,https://product.hksuning.com/0000000000/11020212648.html
213,11314864580,Mobile Phone,SAMSUNG Note10+ 手機 12GB+256GB 幻光,SAMSUNG,7998.0,0.0,120,香港蘇寧,https://product.hksuning.com/0000000000/11314864580.html
214,11356505311,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 金色,APPLE,11599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505311.html
215,11356511086,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 太空灰,APPLE,11599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356511086.html
216,601497811,Mobile Phone,HUAWEI MATE9 GRAPHITE BLACK MATE9 PRO,HUAWEI,5888.0,0.0,496,香港蘇寧,https://product.hksuning.com/0000000000/601497811.html
217,10695152159,Mobile Phone,HUAWEI Y9 2019 智能手機 黑色,HUAWEI,1688.0,0.0,423,香港蘇寧,https://product.hksuning.com/0000000000/10695152159.html
218,10903483866,Mobile Phone,SAMSUNG GALAXY S10 智能手機 8+128GB 幻鑽白,SAMSUNG,5548.0,0.0,500,香港蘇寧,https://product.hksuning.com/0000000000/10903483866.html
219,10952218503,Mobile Phone,VIVO V15 PRO 手機 藍色,VIVO,2998.0,0.0,127,香港蘇寧,https://product.hksuning.com/0000000000/10952218503.html
220,11356505312,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 午夜綠色,APPLE,11599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505312.html
221,11356511087,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 銀色,APPLE,10799.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356511087.html
222,11362693362,Mobile Phone,HUAWEI P30 PRO 8+256GB 手機 神秘蓝,HUAWEI,5498.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11362693362.html
223,10584849659,Mobile Phone,APPLE IPHONE 8 128GB 手機 銀色,APPLE,4311.02,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849659.html
224,11356505313,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 太空灰,APPLE,9499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505313.html
225,11228763880,Mobile Phone,SAMSUNG SM-T295C GALAXY TAB A 8 32GB LTE 银色,SAMSUNG,1388.0,0.0,2,香港蘇寧,https://product.hksuning.com/0000000000/11228763880.html
226,11356505314,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 銀色,APPLE,9499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505314.html
227,690402405,Mobile Phone,MEIZU PRO 7 PLUS M793H 手機 黑色,MEIZU,1799.0,0.0,30,香港蘇寧,https://product.hksuning.com/0000000000/690402405.html
228,10612390263,Mobile Phone,VIVO V11 手機 夜空黑,VIVO,1839.0,0.0,281,香港蘇寧,https://product.hksuning.com/0000000000/10612390263.html
229,11314878297,Mobile Phone,SAMSUNG Note10+ 手機 12GB+256GB 幻黑,SAMSUNG,7998.0,0.0,103,香港蘇寧,https://product.hksuning.com/0000000000/11314878297.html
230,11362841982,Mobile Phone,HUAWEI NOVA 5T 手機 仲夏紫,HUAWEI,3088.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11362841982.html
231,690402406,Mobile Phone,MEIZU PRO 7 PLUS M793H 手機 太空黑,MEIZU,1799.0,0.0,21,香港蘇寧,https://product.hksuning.com/0000000000/690402406.html
232,10860882500,Mobile Phone,HUAWEI NOVA 4 智能手機 藍色,HUAWEI,2588.0,0.0,500,香港蘇寧,https://product.hksuning.com/0000000000/10860882500.html
233,10584849161,Mobile Phone,APPLE IPHONE XS 64GB 手機 銀色,APPLE,7409.0,0.0,383,香港蘇寧,https://product.hksuning.com/0000000000/10584849161.html
234,10705443171,Mobile Phone,SAMSUNG GALAXY A9 8+128GB 手機 藍色,SAMSUNG,3198.0,0.0,245,香港蘇寧,https://product.hksuning.com/0000000000/10705443171.html
235,10952538741,Mobile Phone,SAMSUNG GALAXY TAB S5E 6+128GB WIFI 平板電腦 銀色,SAMSUNG,3888.0,0.0,143,香港蘇寧,https://product.hksuning.com/0000000000/10952538741.html
236,10584849540,Mobile Phone,APPLE IPHONE XR 256GB 手機 (PRODUCT)RED,APPLE,6499.0,0.0,385,香港蘇寧,https://product.hksuning.com/0000000000/10584849540.html
237,10586383781,Mobile Phone,SAMSUNG GALAXY NOTE 9 128GB 手機 藍色,SAMSUNG,5556.12,0.0,424,香港蘇寧,https://product.hksuning.com/0000000000/10586383781.html
238,11362846166,Mobile Phone,HUAWEI NOVA 5T 手機 亮黑色,HUAWEI,3088.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11362846166.html
239,10584849457,Mobile Phone,APPLE IPHONE XR 128GB 手機 黑色,APPLE,5699.0,0.0,510,香港蘇寧,https://product.hksuning.com/0000000000/10584849457.html
240,10586383782,Mobile Phone,SAMSUNG GALAXY NOTE 9 128GB 手機 黑色,SAMSUNG,5556.12,0.0,379,香港蘇寧,https://product.hksuning.com/0000000000/10586383782.html
241,10676500905,Mobile Phone,SAMSUNG GALAXY A7 手機 4+128GB 粉色,SAMSUNG,2498.0,0.0,311,香港蘇寧,https://product.hksuning.com/0000000000/10676500905.html
242,10586383783,Mobile Phone,SAMSUNG GALAXY NOTE 9 128GB 手機 紫色,SAMSUNG,5556.12,0.0,271,香港蘇寧,https://product.hksuning.com/0000000000/10586383783.html
243,10584849312,Mobile Phone,APPLE IPHONE XS MAX 64GB 手機 銀色,APPLE,8169.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849312.html
244,11356505282,Mobile Phone,APPLE IPHONE 11 256GB 手機 黑色,APPLE,7299.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505282.html
245,10584849251,Mobile Phone,APPLE IPHONE XS 512GB 手機 銀色,APPLE,10799.0,0.0,49,香港蘇寧,https://product.hksuning.com/0000000000/10584849251.html
246,10612565854,Mobile Phone,VIVO V11 手機 紫色,VIVO,1839.0,0.0,231,香港蘇寧,https://product.hksuning.com/0000000000/10612565854.html
247,11356505283,Mobile Phone,APPLE IPHONE 11 256GB 手機 白色,APPLE,7299.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505283.html
248,10584849315,Mobile Phone,APPLE IPHONE XS MAX 64GB 手機 金色,APPLE,8169.0,0.0,504,香港蘇寧,https://product.hksuning.com/0000000000/10584849315.html
249,11191799765,Mobile Phone,華為/HUAWEI Y9 Prime 2019 手機 寶石藍,華為/HUAWEI,1888.0,0.0,335,香港蘇寧,https://product.hksuning.com/0000000000/11191799765.html
250,11356505284,Mobile Phone,APPLE IPHONE 11 256GB 手機 紅色,APPLE,7299.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505284.html
251,10584849318,Mobile Phone,APPLE IPHONE XS MAX 256GB 手機 太空灰,APPLE,9199.0,0.0,506,香港蘇寧,https://product.hksuning.com/0000000000/10584849318.html
252,11308814854,Mobile Phone,SAMSUNG TAB S6 LTE 6+128GB 平板電腦,SAMSUNG,6088.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11308814854.html
253,11026147271,Mobile Phone,SAMSUNG GALAXY A40S 手機 6+64GB 黑色,SAMSUNG,1898.0,0.0,218,香港蘇寧,https://product.hksuning.com/0000000000/11026147271.html
254,10532528362,Mobile Phone,HUAWEI M5-8-GD GOLD M5 TABLET,HUAWEI,2780.0,0.0,412,香港蘇寧,https://product.hksuning.com/0000000000/10532528362.html
255,10584852176,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 銀色,APPLE,5291.02,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584852176.html
256,10569646283,Mobile Phone,MOTOROLA MOTO G6 PLUS 手機 黑色,MOTOROLA,2199.0,0.0,7,香港蘇寧,https://product.hksuning.com/0000000000/10569646283.html
258,10584852177,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 金色,APPLE,5291.02,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584852177.html
259,10620163685,Mobile Phone,HUAWEI M5 LITE MEDIA PAD,HUAWEI,2380.0,0.0,373,香港蘇寧,https://product.hksuning.com/0000000000/10620163685.html
260,10719285049,Mobile Phone,SAMSUNG GALAXY NOTE 9 128GB 手機 白色,SAMSUNG,5556.12,0.0,45,香港蘇寧,https://product.hksuning.com/0000000000/10719285049.html
261,11314864622,Mobile Phone,SAMSUNG Note10+ 手機 12GB+512GB 幻光,SAMSUNG,8998.0,0.0,39,香港蘇寧,https://product.hksuning.com/0000000000/11314864622.html
262,11026147274,Mobile Phone,SAMSUNG6+128GB GALAXY A60 智能手機 黑色,SAMSUNG6+128GB,2298.0,0.0,419,香港蘇寧,https://product.hksuning.com/0000000000/11026147274.html
263,11143482027,Mobile Phone,SAMSUNG GALAXY S10+ 手機 8+128GB 幻鑚銀,SAMSUNG,6398.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11143482027.html
264,11193559889,Mobile Phone,SAMSUNG GALAXY A80 手機 8+128GB 魅影黑,SAMSUNG,4098.0,0.0,27,香港蘇寧,https://product.hksuning.com/0000000000/11193559889.html
265,10583408744,Mobile Phone,HUAWEI NOVA 3I 手機 白色,HUAWEI,1788.0,0.0,420,香港蘇寧,https://product.hksuning.com/0000000000/10583408744.html
266,10584849281,Mobile Phone,APPLE IPHONE XS 512GB 手機 金色,APPLE,10799.0,0.0,83,香港蘇寧,https://product.hksuning.com/0000000000/10584849281.html
267,10584849660,Mobile Phone,APPLE IPHONE 8 128GB 手機 金色,APPLE,4311.02,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849660.html
268,11020212651,Mobile Phone,HUAWEI P30 8+128GB智能手機 天空之境,HUAWEI,4088.0,0.0,502,香港蘇寧,https://product.hksuning.com/0000000000/11020212651.html
269,11026147276,Mobile Phone,SAMSUNG GALAXY A60 手機 6+128GB 橙色,SAMSUNG,2298.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11026147276.html
270,10584849430,Mobile Phone,APPLE IPHONE XS MAX 512GB 手機 太空灰,APPLE,11019.0,0.0,489,香港蘇寧,https://product.hksuning.com/0000000000/10584849430.html
271,11020212652,Mobile Phone,HUAWEI P30 8+128GB 智能手機 極光色,HUAWEI,4088.0,0.0,500,香港蘇寧,https://product.hksuning.com/0000000000/11020212652.html
272,11020212653,Mobile Phone,HUAWEI P30 8+128GB智能手機 黑色,HUAWEI,4088.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11020212653.html
273,10584849663,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 太空灰,APPLE,5291.02,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849663.html
274,11020212654,Mobile Phone,HUAWEI P30 LITE 6+128GB 智能手機 黑色,HUAWEI,2388.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11020212654.html
275,10584849433,Mobile Phone,APPLE IPHONE XS MAX 512GB 手機 銀色,APPLE,11019.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849433.html
276,10676511066,Mobile Phone,SAMSUNG GALAXY A7 手機 4+128GB 黑色,SAMSUNG,2498.0,0.0,334,香港蘇寧,https://product.hksuning.com/0000000000/10676511066.html
277,10859217499,Mobile Phone,LENOVO K520 S5 4+64GB 手機 黑色,LENOVO,1399.0,0.0,5,香港蘇寧,https://product.hksuning.com/0000000000/10859217499.html
278,11356500068,Mobile Phone,APPLE IPHONE 11 64GB 手機 黑色,APPLE,5999.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500068.html
279,10524360588,Mobile Phone,VIVO X21 手機 黑色,VIVO,2998.0,0.0,239,香港蘇寧,https://product.hksuning.com/0000000000/10524360588.html
280,10584849373,Mobile Phone,APPLE IPHONE XS MAX 256GB 手機 銀色,APPLE,9199.0,0.0,504,香港蘇寧,https://product.hksuning.com/0000000000/10584849373.html
281,10584849436,Mobile Phone,APPLE IPHONE XS MAX 512GB 手機 金色,APPLE,11019.0,0.0,502,香港蘇寧,https://product.hksuning.com/0000000000/10584849436.html
282,10859217502,Mobile Phone,LENOVO L38011 K5 PLAY 3+32GB 手機 藍色,LENOVO,1099.0,0.0,8,香港蘇寧,https://product.hksuning.com/0000000000/10859217502.html
283,10859217502,Mobile Phone,LENOVO L38011 K5 PLAY 3+32GB 手機 藍色,LENOVO,1099.0,0.0,8,香港蘇寧,https://product.hksuning.com/0000000000/10859217502.html
284,10584849206,Mobile Phone,APPLE IPHONE XS 64GB 手機 金色,APPLE,7409.0,0.0,472,香港蘇寧,https://product.hksuning.com/0000000000/10584849206.html
285,10584849437,Mobile Phone,APPLE IPHONE XR 64GB 手機 黑色,APPLE,5199.0,0.0,507,香港蘇寧,https://product.hksuning.com/0000000000/10584849437.html
286,10584849438,Mobile Phone,APPLE IPHONE XR 64GB 手機 白色,APPLE,5199.0,0.0,459,香港蘇寧,https://product.hksuning.com/0000000000/10584849438.html
287,10584849522,Mobile Phone,APPLE IPHONE XR 128GB 手機 橙色,APPLE,5699.0,0.0,438,香港蘇寧,https://product.hksuning.com/0000000000/10584849522.html
288,10944549901,Mobile Phone,SAMSUNG TAB A 8 WIFI WITH S PEN 平板電腦 黑色,SAMSUNG,1888.0,0.0,63,香港蘇寧,https://product.hksuning.com/0000000000/10944549901.html
289,11136280253,Mobile Phone,VIVO Y17 手機 藍色,VIVO,1698.0,0.0,43,香港蘇寧,https://product.hksuning.com/0000000000/11136280253.html
290,10584849209,Mobile Phone,APPLE IPHONE XS 256GB 手機 太空灰,APPLE,8644.05,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849209.html
291,10944549906,Mobile Phone,SAMSUNG TAB A 8 LTE WITH S PEN 平板電腦 黑色,SAMSUNG,2488.0,0.0,44,香港蘇寧,https://product.hksuning.com/0000000000/10944549906.html
292,11136280258,Mobile Phone,VIVO Y17 手機 紫色,VIVO,1698.0,0.0,37,香港蘇寧,https://product.hksuning.com/0000000000/11136280258.html
293,10532526617,Mobile Phone,HUAWEI M5-PRO-10-GD GOLD M5 PRO TABLET,HUAWEI,3580.0,0.0,444,香港蘇寧,https://product.hksuning.com/0000000000/10532526617.html
